timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1500293039.197038,-1.577553,-0.637809,2.118185,-1.610309,0.749612,1.763271,-0.803384,0.595437,0.005428,-0.276099,-0.046548,-0.280437,-31.368353,39.708458,7.968651,,,,,,,
1500293039.207616,-1.581207,-0.655963,2.099174,-1.355247,0.731618,1.717661,-0.792418,0.609922,0.008250,-0.287065,-0.061033,-0.283259,-29.992908,40.565422,8.894171,,,,,,,
1500293039.218192,-1.583271,-0.673449,2.083701,-1.055138,0.701738,1.646259,-0.781614,0.623686,0.009751,-0.297869,-0.074796,-0.284760,-29.992908,40.565422,8.894171,,,,,,,
,,,,,,,,,,,,,,,,46.907945,-94.376822,436.171997,0.650000,34.804688,1500293038.999921,
1500293039.228770,-1.583526,-0.689947,2.072074,-0.760670,0.655213,1.547874,-0.771218,0.636496,0.009818,-0.368614,-0.106314,-0.285361,-29.328114,40.976528,9.220658,,,,,,,
1500293039.239347,-1.582389,-0.705578,2.064133,-0.495969,0.565139,1.461577,-0.761185,0.648474,0.008824,-0.411117,-0.147620,-0.221608,-28.082890,41.766209,9.548300,,,,,,,
1500293039.249923,-1.580362,-0.720326,2.059372,-0.266692,0.461814,1.376484,-0.751556,0.659630,0.007190,-0.420746,-0.158776,-0.219973,-28.082890,41.766209,9.548300,,,,,,,
1500293039.260501,-1.577613,-0.734298,2.057460,-0.078846,0.348764,1.303630,-0.742284,0.670066,0.005060,-0.462474,-0.194816,-0.136850,-27.498072,42.145058,9.585663,,,,,,,
1500293039.271079,-1.574472,-0.747396,2.058077,0.085550,0.231028,1.218545,-0.733456,0.679731,0.002696,-0.519779,-0.218885,-0.061427,-26.387638,42.871872,9.483131,,,,,,,
1500293039.281655,-1.570906,-0.759604,2.060764,0.215880,0.137505,1.131147,-0.725109,0.688634,0.000079,-0.528126,-0.227788,-0.058810,-26.387638,42.871872,9.483131,,,,,,,
1500293039.292232,-1.567227,-0.770956,2.064898,0.297826,0.059644,1.053652,-0.717240,0.696821,-0.002560,-0.535995,-0.235975,-0.056171,-25.863407,43.214970,9.369379,,,,,,,
1500293039.302810,-1.563492,-0.781400,2.069803,0.334093,0.023009,0.964138,-0.709910,0.704274,-0.005186,-0.586096,-0.252430,0.019803,-24.891069,43.844440,9.073829,,,,,,,
1500293039.313386,-1.559756,-0.790747,2.075034,0.342248,-0.003818,0.862456,-0.703272,0.710879,-0.007765,-0.592733,-0.259035,0.022382,-24.891069,43.844440,9.073829,,,,,,,
1500293039.323964,-1.556122,-0.798920,2.080376,0.343510,-0.024473,0.747347,-0.697406,0.716604,-0.010235,-0.672086,-0.226903,0.065746,-24.456421,44.121243,8.912568,,,,,,,
1500293039.334541,-1.553011,-0.806038,2.085736,0.341973,-0.088823,0.656533,-0.692253,0.721550,-0.012313,-0.829140,-0.098182,0.090698,-23.721067,44.581871,8.602447,,,,,,,
1500293039.345117,-1.550311,-0.812326,2.091251,0.352035,-0.134076,0.587812,-0.687668,0.725889,-0.014089,-0.833725,-0.102522,0.092473,-23.721067,44.581871,8.602447,,,,,,,
1500293039.355695,-1.547459,-0.818255,2.097474,0.405236,-0.168927,0.563141,-0.683310,0.729954,-0.015949,-0.890481,-0.140568,0.061070,-23.411734,44.771301,8.464993,,,,,,,
1500293039.366273,-1.543548,-0.823745,2.105082,0.506032,-0.146887,0.517853,-0.679226,0.733696,-0.018513,-0.850208,-0.317527,0.054188,-22.844788,45.118649,8.164420,,,,,,,
1500293039.376849,-1.537967,-0.828281,2.114237,0.591111,-0.096506,0.413964,-0.675779,0.736771,-0.022193,-0.853656,-0.320602,0.057868,-22.844788,45.118649,8.164420,,,,,,,
1500293039.387426,-1.530995,-0.830697,2.124237,0.633059,-0.019450,0.175629,-0.673827,0.738402,-0.026834,-0.855607,-0.322234,0.062509,-22.595148,45.283623,7.942751,,,,,,,
1500293039.398004,-1.522895,-0.829596,2.134443,0.665599,0.082663,-0.158038,-0.674399,0.737659,-0.032330,-0.806741,-0.482348,0.068966,-22.367348,45.494488,7.361263,,,,,,,
1500293039.408580,-1.513055,-0.824340,2.145195,0.733201,0.215542,-0.557692,-0.677910,0.734100,-0.039187,-0.803231,-0.478790,0.075823,-22.367348,45.494488,7.361263,,,,,,,
1500293039.419158,-1.501158,-0.814838,2.157039,0.851246,0.328904,-0.942793,-0.684323,0.727615,-0.047732,-0.679217,-0.571700,0.081164,-22.501251,45.484440,7.006711,,,,,,,
1500293039.440311,-1.474275,-0.783290,2.184732,1.133956,0.260428,-1.659198,-0.705298,0.705614,-0.068288,-0.509653,-0.498217,0.130178,-23.356207,45.186943,6.071434,,,,,,,
1500293039.429735,-1.487703,-0.801040,2.170322,1.004381,0.367359,-1.328240,-0.693559,0.718080,-0.057763,-0.521391,-0.510683,0.119653,-23.356207,45.186943,6.071434,,,,,,,
1500293039.450889,-1.462885,-0.762437,2.200054,1.266805,-0.005387,-1.916173,-0.718948,0.690686,-0.077885,-0.354675,-0.357556,0.153004,-24.054325,44.894386,5.488008,,,,,,,
1500293039.461467,-1.454530,-0.739671,2.216421,1.397723,-0.360645,-2.035243,-0.733703,0.674045,-0.085691,-0.339921,-0.340915,0.160810,-25.792065,44.051247,4.300209,,,,,,,
1500293039.472043,-1.449995,-0.716142,2.233816,1.506239,-0.768603,-2.068852,-0.748846,0.656479,-0.090905,-0.324777,-0.323350,0.166024,-25.792065,44.051247,4.300209,,,,,,,
1500293039.482620,-1.449957,-0.692743,2.251539,1.536164,-1.184332,-2.036335,-0.763886,0.638650,-0.092760,-0.198043,-0.198342,0.177599,-26.720631,43.543701,3.766798,,,,,,,
1500293039.493198,-1.454735,-0.669715,2.268660,1.490802,-1.562528,-2.004811,-0.778724,0.620762,-0.090788,-0.194283,-0.061696,0.221266,-28.504374,42.457764,3.012267,,,,,,,
1500293039.503774,-1.464035,-0.647382,2.284561,1.391210,-1.872039,-1.950922,-0.793124,0.603100,-0.084999,-0.179883,-0.044033,0.215476,-28.504374,42.457764,3.012267,,,,,,,
1500293039.514352,-1.476775,-0.625904,2.299447,1.314288,-2.086244,-1.890545,-0.806854,0.585830,-0.076086,-0.265747,0.060318,0.170797,-29.342476,41.893517,2.861297,,,,,,,
1500293039.535505,-1.507243,-0.584943,2.327613,1.198885,-2.204956,-1.835852,-0.832060,0.552152,-0.052951,-0.337923,0.113101,0.114078,-30.885235,40.760265,2.989626,,,,,,,
1500293039.524929,-1.491610,-0.605224,2.313764,1.259075,-2.207374,-1.843266,-0.819798,0.568946,-0.065053,-0.350185,0.096307,0.126179,-30.885235,40.760265,2.989626,,,,,,,
1500293039.546083,-1.522560,-0.564410,2.340384,1.095260,-2.062936,-1.901237,-0.843922,0.534917,-0.040739,-0.390606,0.108012,0.117765,-31.600285,40.193310,3.186612,,,,,,,
1500293039.556661,-1.536779,-0.542968,2.351594,0.946605,-1.838235,-2.021299,-0.855683,0.516680,-0.029120,-0.378844,0.126249,0.106146,-33.030472,38.982780,3.683146,,,,,,,
1500293039.567237,-1.549075,-0.520127,2.360909,0.773902,-1.528661,-2.175248,-0.867551,0.496991,-0.018847,-0.366976,0.145938,0.095874,-33.030472,38.982780,3.683146,,,,,,,
1500293039.577814,-1.559135,-0.495646,2.368205,0.596728,-1.210457,-2.347512,-0.879602,0.475600,-0.010258,-0.351737,0.146089,0.098927,-33.801525,38.290928,3.936514,,,,,,,
1500293039.588392,-1.567236,-0.469413,2.373646,0.434713,-0.941766,-2.521219,-0.891828,0.452363,-0.003175,-0.266619,0.178527,0.046586,-35.515038,36.657955,4.371616,,,,,,,
1500293039.598968,-1.573905,-0.441609,2.377860,0.337945,-0.761655,-2.657425,-0.904061,0.427395,0.002811,-0.254387,0.203495,0.040600,-35.515038,36.657955,4.371616,,,,,,,
1500293039.609545,-1.579124,-0.412999,2.381687,0.308599,-0.610076,-2.721622,-0.915890,0.401358,0.007627,-0.095234,0.221033,-0.019255,-36.452675,35.702549,4.556873,,,,,,,
1500293039.620123,-1.583230,-0.383970,2.385672,0.323459,-0.514404,-2.753058,-0.927113,0.374604,0.011528,0.023945,0.269316,-0.025108,-38.370068,33.594372,4.836391,,,,,,,
1500293039.630699,-1.586715,-0.354984,2.389710,0.315293,-0.451721,-2.740555,-0.937533,0.347575,0.014925,0.034365,0.296345,-0.028506,-38.370068,33.594372,4.836391,,,,,,,
1500293039.641277,-1.589709,-0.326421,2.393814,0.318466,-0.402655,-2.693857,-0.947027,0.320655,0.017913,0.043859,0.323266,-0.031494,-39.305859,32.480591,4.928991,,,,,,,
1500293039.651855,-1.592585,-0.298546,2.397787,0.296450,-0.387622,-2.620354,-0.955538,0.294131,0.020824,0.137621,0.350523,-0.019603,-41.055649,30.214773,5.073070,,,,,,,
1500293039.662431,-1.595744,-0.271683,2.401426,0.257517,-0.396982,-2.518790,-0.963021,0.268354,0.024030,0.145104,0.376300,-0.022810,-41.055649,30.214773,5.073070,,,,,,,
1500293039.673008,-1.599448,-0.245907,2.404631,0.217268,-0.436550,-2.414902,-0.969519,0.243436,0.027786,0.198126,0.402057,-0.014786,-41.849243,29.091545,5.153389,,,,,,,
1500293039.683586,-1.603808,-0.221500,2.407464,0.184949,-0.482406,-2.285352,-0.975038,0.219693,0.032200,0.205445,0.425662,-0.045948,-43.245838,26.922260,5.405957,,,,,,,
